life_history,Taxon,Habitat,Phylum,Class,Family,Genus,Species,Name,High_acc_temp,Low_acc_temp,Acc_window,proximity_high_acc_ctmax,Source,ctmax,ctmax_ARR,duration,latitude,longitude,Metric,ramping,abs_latitude,Latitudinal_bin,min_latitudinal_bin,Hemisphere,Abs_northern_distribution,Abs_southern_distrib,min_hemisphere_lim,max_hemisphere_lim,lat_range_size,mid_latitude,mean_env_temp,max_env_temp,Ctmax_now,TSM,time_loss_TSM_4.5,time_loss_TSM_8.5,time_gained_with_acclimation_4.5,time_gained_with_acclimation_8.5,percent_increase_TSM,Error_checked,Reference,doi,Jstor_ref,ref,url,,,,,,,,
adult,fish,freshwater,Chordata,Actinopterygii,Cyprindae,Rhinichthys,osculus,Rhinichthys osculus,30.0,25.0,5.0,5.8,wild,35.8,0.3,14,33,-110,crit,18.0,33,mid,37.5,N,49,31,31,49,18,40,32.0,32.0,36.4,4.4,154.5,91.7,43.3,25.7,22,10/02/2017,Carveth et al 2006,doi: 10.1577/T05-025.1,,,,,,,,,,,
adult,aquatic invertebrates,marine,Arthropoda,Malacostraca,Palaemonidae, Palaemon ,montagui,Pandalus montagui,20.0,10.0,10.0,7.6,wild,27.6,0.3,7,51,0,crit,45.0,51,high,60.0,N,52,15,15,52,37,34,12.6,18.7,25.5,6.8,337.2,210.4,94.4,58.9,22,10/02/2017,Magozzi & Calosi 2014,doi: 10.1111/gcb.12695 ,,,,,,,,,,,
adult,fish,marine,Chordata,Actinopterygii,Salmonidae,Oncorhynchus,keta,Oncorhynchus keta,25.0,20.0,5.0,4.6,wild,29.6,0.3,14,35,139,crit,5.0,35,mid,37.5,N,67,24,24,67,43,46,20.2,27.5,28.3,0.7,32.5,20.4,9.1,5.7,22,15/04/2017,Tsuchida 1995,doi: 10.1016/0306-4565(94)00024-D,,,,,,,,,,,
adult,reptiles and amphibains,terrestrial,Chordata,Reptilia,Lacertidae,Eremias,brenchleyi,Eremias brenchleyi,33.0,28.0,5.0,10.8,wild,43.8,0.3,135,36,-117,crit,15.0,36,mid,37.5,N,40,38,38,40,2,39,38.3,44.0,45.3,1.3,51.2,30.8,14.4,8.7,22,14/04/2017,Li et al 2009,,,"Current Zoology, 55(4), 258-265",,,,,,,,,
adult,reptiles and amphibains,terrestrial,Chordata,Amphibia,Ranidae,Rana,clamitans,Rana clamitans,23.0,5.0,18.0,12.0,wild,35.0,0.3,17,42,-83,crit,60.0,42,mid,37.5,N,54,0,0,54,54,27,26.9,31.9,36.1,4.2,168.3,103.7,47.7,29.4,22,18/02/2017,Brattstrom 1968,doi: 10.1016/0010-406X(68)90961-4,,,,,,,,,,,
juvenile,reptiles and amphibains,freshwater,Chordata,Amphibia,Bufonidae,Rhinella,marina,Rhinella marina,35.0,25.0,10.0,9.9,wild,44.9,0.3,100,-27,153,crit,60.0,27,mid,37.5,S,26,-34,34,26,60,-4,28.7,28.7,43.2,14.5,738.6,436.1,210.1,124.1,22,13/02/2017,Floyd 1983,doi: 10.1016/0300-9629(83)90081-6,,,,,,,,,,,
adult,reptiles and amphibains,terrestrial,Chordata,Amphibia,Myobatrachidae,Pseudophryne,bibroni,Pseudophryne bibroni,25.0,5.0,20.0,11.2,wild,36.2,0.3,12,-34,148,crit,60.0,34,mid,37.5,S,-15,-41,15,41,26,28,30.9,38.6,37.9,0.0,0.0,0.0,0.0,0.0,0,9/04/2017,Brattstrom 1970,doi: 10.1016/0010-406x(70) 90915-1,,,,,,,,,,,
adult,fish,marine,Chordata,Actinopterygii,Nototheniidae,Trematomus,bernacchii,Trematomus bernacchii,4.0,-1.5,5.5,11.0,wild,15.0,0.3,21,-77,166,crit,18.0,77,high,60.0,S,-61,-78,61,78,17,70,-1.7,1.4,13.4,12.0,714.0,346.1,204.0,98.9,22,17/02/2017,Bilyk and DeVries 2011,doi:10.1016/j.cbpa.2010.12.010 ,,,,,,,,,,,
juvenile,aquatic invertebrates,freshwater,Arthropoda,Insecta,Perlodidae,Phasganophora,capitata,Phasganophora capitata,17.0,6.5,10.5,19.3,wild,36.3,0.3,10,36,-94,crit,20.4,36,mid,37.5,N,47,31,31,47,17,39,31.9,31.9,40.5,8.6,334.7,201.4,95.6,57.5,22,10/04/2017,Ernst et al 1984,,http://www.jstor.org/stable/1467096,,,,,,,,,,
adult,reptiles and amphibains,terrestrial,Chordata,Amphibia,Bufonidae,Smilisca,baudinii,Smilisca baudinii,30.0,15.0,15.0,10.4,wild,40.4,0.3,17,25,-107,crit,60.0,25,low,12.5,N,29,9,9,29,20,19,34.1,40.2,41.6,1.4,45.4,26.9,13.0,7.7,22,9/04/2017,Brattstrom 1968,doi: 10.1016/0010-406X(68)90961-4,,,,,,,,,,,
adult,fish,marine,Chordata,Actinopterygii,clinidae,Gibbonsia,montereyensis,Gibbonsia montereyensis,20.0,10.0,10.0,10.1,wild,30.1,0.3,21,34,-120,crit,4.2,34,mid,37.5,N,42,31,31,42,11,66,15.0,17.8,28.6,10.8,382.6,228.6,111.0,66.3,22,10/02/2017,Davis 1977,doi: 10.1007/BF00402193,,Marine Biology 42:315-320,,,,,,,,,
adult,aquatic invertebrates,freshwater,Arthropoda,Insecta,heptageniidae,Stenonema,femoratum,Stenonema femoratum,15.0,5.0,10.0,20.8,wild,35.8,0.3,1,44,-86,crit,19.8,44,mid,37.5,N,54,29,29,54,25,42,27.4,27.4,39.3,11.9,484.3,295.7,140.4,85.7,22,11/04/2017,Houghton and Shoup 2014,doi: http://dx.doi.org/10.1603/EN13344,,,,,,,,,,,
adult,aquatic invertebrates,freshwater,Platyhelminthes,Turbellaria,Planariidae,Dugesia,dorotocephala,Dugesia dorotocephala,25.0,5.0,20.0,13.4,lab,38.4,0.3,12,41,-84,crit,72.0,41,mid,37.5,N,40,39,39,40,1,39,28.8,28.8,39.5,10.7,458.9,280.3,137.7,84.1,23,10/02/2017,Claussen & Walter 1982,doi: 10.1007/BF00016404,,,,,,,,,,,
adult,aquatic invertebrates,freshwater,Arthropoda,Malacostraca,Cambaridae,Orconectes,rusticus,Orconectes rusticus,35.0,25.0,10.0,6.5,wild,41.5,0.3,7,39,-84,crit,36.0,39,mid,37.5,N,48,35,35,48,13,41,29.2,29.2,39.8,10.6,511.5,308.3,153.5,92.5,23,10/02/2017,Claussen 1980,doi: 10.1016/0300-9629(80)90183-8,,,,,,,,,,,
adult,aquatic invertebrates,marine,Arthropoda,Crustacea,Grapsidae,Pachygrapsus ,marmoratus,Pachygrapsus marmoratus,23.0,20.0,3.0,15.1,wild,38.1,0.3,30,39,-10,crit,1.0,38,mid,37.5,N,48,28,28,48,30,38,16.5,18.6,36.2,17.5,849.9,512.2,255.0,153.7,23,11/04/2017,Ines 2014 (MSci Thesis) Universidade de Lisboa,,,MSCi thesis,,,,,,,,,
adult,fish,marine,Chordata,Actinopterygii,Cichlidae,Etroplus,suratensis,Etroplus suratensis,35.0,25.0,10.0,8.5,wild,43.5,0.3,4,11,79,crit,60.0,11,low,12.5,N,11,-6,0,11,11,6,29.8,32.0,41.9,9.9,515.4,321.8,154.6,96.5,23,15/04/2017,"Rajaguru, 2002",doi: 10.1016/S0306-4565(01)00026-2,,,,,,,,,,,
adult,terrestrial arthropods,terrestrial,Arthropoda,Malacostraca,Taltridae,Orchestia,gammarellus,Orchestia gammarellus,15.0,10.0,5.0,20.2,wild,35.2,0.3,10,58,0,leth,60.0,58,high,60.0,N,68,35,35,68,33,51,16.3,19.0,35.6,16.6,972.3,614.9,297.9,188.4,23,13/02/2017,Gaston and Spicer 1998,doi: 10.1016/S0022-0981(00)00299-9,,,,,,,,,,,
adult,aquatic invertebrates,freshwater,Mollusca,Bivalvia,Unionidae,Alasmidonta, varicosa ,Strophitus undulatus ,25.0,15.0,10.0,17.2,wild,42.2,0.3,7,41,-77,leth,21.0,41,mid,37.5,N,50,31,31,50,19,41,27.7,27.7,43.0,15.3,655.3,400.3,203.1,124.1,24,11/04/2017,Galbraith et al 2012,doi: 10.1899/11-025.1,,,,,,,,,,,
juvenile,fish,marine,Chordata,Actinopterygii,Sebastidae,Sebastiscus,marmoratus,Sebastiscus marmoratus,25.0,15.0,10.0,7.8,lab,32.8,0.3,14,35,138,crit,5.0,35,mid,37.5,N,43,13,13,43,30,28,20.4,27.4,31.4,4.0,175.3,110.4,54.3,34.2,24,,Kita et al 1998,doi: 10.1007/BF00353259,,,,,,,,,,,
adult,fish,freshwater,Chordata,Actinopterygii,Cyprinidae,Campostoma,anomalum,Campostoma anomalum,30.0,7.5,22.5,5.8,wild,35.8,0.3,17,39,-84,crit,60.0,39,mid,37.5,N,48,26,26,48,22,37,29.2,29.2,35.4,6.2,302.2,182.1,94.0,56.7,24,10/02/2017,Chagnon and Hlohowskyj 1989,doi: 10.1007/BF01700246,,,,,,,,,,,
juvenile,fish,freshwater,Chordata,Actinopterygii,Nemacheilidae,Noemacheilus,barbatulus,Noemacheilus barbatulus,15.0,7.0,8.0,14.1,wild,29.1,0.3,14,54,-2,crit,2.0,54,high,60.0,N,67,39,39,67,28,53,18.5,18.5,30.2,11.7,614.4,386.9,192.0,120.9,24,10/02/2017,Elliott et al 1994,doi: 10.1111/j.1095-8649.1995.tb06014.x,,,,,,,,,,,
adult,aquatic invertebrates,freshwater,Arthropoda,Malacostraca,Asellidae,Asellus,aquaticus,Asellus aquaticus,22.0,9.0,13.0,12.5,wild,34.5,0.3,13,60,22,crit,12.0,60,high,60.0,N,68,48,48,68,21,58,21.4,21.4,34.3,12.9,424.4,279.4,133.8,88.1,24,10/02/2017,Lagerspetz 2003,doi:10.1016/S0306-4565(03)00027-5,,,,,,,,,,,
adult,fish,freshwater,Chordata,Actinopterygii,Cyprinidae,Lepidomeda,copei,Lepidomeda copei,28.0,18.0,10.0,7.0,lab,35.0,0.3,50,40,-110,crit,6.0,40,mid,37.5,N,44,38,38,44,6,41,32.8,32.8,36.5,3.7,171.6,103.8,54.9,33.2,24,17/02/2017,"Billman et al., 2008",doi: 10.3398/1527-0904-68.4.463,,,,,,,,,,,
adult,fish,freshwater,Chordata,Actinopterygii,Catostomidae,Catostomus,clarkii,Catostomus clarkii,30.0,25.0,5.0,6.7,wild,36.7,0.3,14,33,-110,crit,18.0,33,mid,37.5,N,43,31,31,43,12,37,32.0,32.0,37.3,5.3,189.2,112.3,60.5,35.9,24,10/02/2017,Carveth et al 2006,doi: 10.1577/T05-025.1,,,,,,,,,,,
adult,fish,freshwater,Chordata,Actinopterygii,Poeciliidae,Limia ,melanonotata,Limia melanonotata,35.0,25.0,10.0,8.0,lab,43.0,0.3,7,16,-71,crit,18.0,16,low,12.5,N,19,18,18,19,1,19,31.7,35.4,42.0,6.6,238.0,144.3,76.2,46.2,24,,Haney & Walsh 2003,,,"Caribbean Journal of Science,39:327-337",http://pubs.er.usgs.gov/publication/70024663,,,,,,,,
adult,fish,freshwater,Chordata,Actinopterygii,Cyprindae,Rhinichthys,osculus,Rhinichthys osculus yarrowi,27.0,24.0,3.0,7.9,wild,34.9,0.3,20,42,-110,crit,27.0,42,mid,37.5,N,49,31,31,49,18,40,28.1,28.1,35.3,7.2,286.2,176.4,91.6,56.4,24,14/04/2017,Kaya et al 1992,,http://www.jstor.org/stable/1446213,,,,,,,,,,
adult,fish,freshwater,Chordata,Actinopterygii,Cyprinidae,Danio ,dangila ,Danio dangila ,35.0,25.0,10.0,5.9,wild,40.9,0.3,45,26,91,crit,60.0,26,mid,37.5,N,27,26,26,27,1,27,31.6,31.6,39.8,8.2,375.5,232.3,120.2,74.3,24,14/04/2017,Majhi & Das 2013,doi: 10.4194/1303-2712-v13_2_19,,,,,,,,,,,
adult,aquatic invertebrates,marine,Arthropoda,Crustacea,Panaeidae,Farfantepenaeus,aztecus,Farfantepenaeus aztecus,30.0,20.0,10.0,12.7,wild,42.7,0.3,21,21,-104,crit,1.0,21,low,12.5,N,42,-36,0,42,42,21,28.6,31.8,42.3,10.5,352.1,211.4,112.7,67.6,24,15/04/2017,Re et al 2005,doi:10.1016/j.jtherbio.2005.09.004 ,,,,,,,,,,,
adult,terrestrial arthropods,terrestrial,Arthropoda,Insecta,Staphylinidae,Halmaeusa,atriceps,Halmaeusa atriceps,5.0,0.0,5.0,28.2,wild,33.2,0.3,7,-46,37,crit,30.0,46,mid,37.5,S,-46,-54,46,54,8,50,25.7,30.8,39.8,9.0,627.9,373.0,200.9,119.4,24,5/04/2017,"Slabber and Chown, 2005",doi: 10.1111/j.1365-3032.2005.00448.x,,,,,,,,,,,
adult,reptiles and amphibains,terrestrial,Chordata,Reptilia,Lacertidae,Eremias,argus,Eremias argus,33.0,28.0,5.0,11.8,wild,44.8,0.3,135,36,-111,crit,15.0,36,mid,37.5,N,48,34,34,48,14,41,28.8,33.8,43.4,9.6,373.6,224.8,123.1,74.0,25,14/04/2017,Li et al 2009,,,"Current Zoology, 55(4), 258-265",,,,,,,,,
adult,terrestrial arthropods,terrestrial,Arthropoda,Arachnida,Ameronothridae,Alaskozetes,antarcticus,Alaskozetes antarcticus,4.0,-2.0,6.0,30.1,wild,34.1,0.3,30,-67,-68,crit,12.0,67,high,60.0,S,-60,-75,60,75,15,68,12.1,15.2,36.8,21.6,1016.1,554.1,338.7,184.7,25,9/02/2017,Everatt et al 2013,doi: 10.1016/j.jinsphys.2013.08.003,,,,,,,,,,,
adult,aquatic invertebrates,freshwater,Arthropoda,Malacostraca,Taltridae,Orchestia,gammarellus,Orchestia gammarellus,17.0,11.0,6.0,20.9,wild,37.9,0.3,7,-64,-22,crit,60.0,64,high,60.0,N,68,35,35,68,33,51,19.6,20.3,38.8,18.5,1017.8,553.7,339.3,184.6,25,13/02/2017,Morritt & Ing_lfsson 2000,doi: 10.1016/S0022-0981(00)00299-9,,,,,,,,,,,
adult,terrestrial arthropods,terrestrial,Arthropoda,Arachnida,Podacaridae,Halozetes,fulvus,Halozetes fulvus,10.0,5.0,5.0,29.9,wild,39.9,0.3,7,-46,37,crit,10.0,46,mid,37.5,S,-46,-54,46,54,8,50,25.7,30.8,45.2,14.4,1004.6,596.8,341.6,202.9,25,10/02/2017,Deere et al 2006,doi:10.1016/j.jinsphys.2006.03.009 ,,,,,,,,,,,
adult,fish,marine,Chordata,Actinopterygii,Pomacentridae,Dascylus,aruanus,Dascyllus aruanus,36.0,26.0,10.0,5.4,wild,41.4,0.3,14,-5,123,crit,18.6,5,low,12.5,S,38,-35,0,38,38,19,29.7,30.9,38.9,8.0,484.2,290.4,164.6,98.7,25,10/04/2017,Eme & Bennett 2009,doi:10.1016/j.jtherbio.2009.02.005 ,,,,,,,,,,,
adult,fish,freshwater,Chordata,Actinopterygii,Percidae,Etheostoma,flabellare,Etheostoma flabellare,20.0,10.0,10.0,14.9,wild,34.9,0.3,14,40,-84,crit,60.0,40,mid,37.5,N,46,34,34,46,12,40,28.8,28.8,37.9,9.1,417.5,252.7,141.9,85.9,25,11/04/2017,Hlohowskyj and Wissing 1985,doi: 10.1139/z85-241,,,,,,,,,,,
adult,fish,freshwater,Chordata,Actinopterygii,Percidae,Etheostoma,cragini,Etheostoma cragini,30.0,20.0,10.0,8.4,wild,38.4,0.3,14,39,-104,crit,30.0,39,mid,37.5,N,40,33,33,40,7,37,29.1,29.1,38.1,9.0,435.7,262.6,148.1,89.3,25,5/04/2017,Smith and Fausch 1997,doi:10.1577/1548-8659(1997)126<0676:TTAVPO>2.3.CO;2,,,,,,,,,,,
adult,fish,freshwater,Chordata,Actinopterygii,Percidae,Etheostoma,nigrum,Etheostoma nigrum,30.0,20.0,10.0,7.4,wild,37.4,0.3,14,40,-104,crit,30.0,40,mid,37.5,N,59,32,32,59,27,46,32.4,32.4,38.2,5.8,267.1,161.7,90.8,55.0,25,5/04/2017,Smith and Fausch 1997,doi:10.1577/1548-8659(1997)126<0676:TTAVPO>2.3.CO;2,,,,,,,,,,,
adult,aquatic invertebrates,freshwater,Arthropoda,Insecta,teloganodidae,Lestagella,penicillata,Lestagella penicillata,17.0,10.0,7.0,13.7,wild,30.7,0.3,2,-33,19,crit,20.4,34,mid,37.5,S,-34,-33,33,34,1,33,27.8,27.8,34.4,6.6,391.7,236.1,134.3,80.9,26,10/02/2017,Dallas and Rivers-Moore 2012,doi: 10.1007/s10750-011-0856-4,,,,,,,,,,,
juvenile,fish,marine,Chordata,Actinopterygii,Cyprinodontidae,Cyprinodon,variegatus,Cyprinodon variegatus variegatus,38.0,21.0,17.0,6.2,wild,44.2,0.3,30,26,-97,crit,6.0,26,mid,37.5,N,43,20,20,43,23,32,24.5,29.4,39.6,10.1,335.2,198.9,115.2,68.4,26,17/02/2017,Bennett and Beitinger 1997,doi: 10.2307/1447842,,,,,,,,,,,
juvenile,fish,freshwater,Chordata,Actinopterygii,Ictaluridae,Ictalurus,punctatus,Ictalurus punctatus,32.0,24.0,8.0,9.0,lab,41.0,0.4,12,33,-80,crit,60.0,33,mid,37.5,N,51,21,21,51,30,36,32.4,32.4,41.1,8.7,309.7,183.8,108.4,64.3,26,10/02/2017,Cheetham et al 1976,,,Copeia (3): 609-612,,,,,,,,,
juvenile,fish,freshwater,Chordata,Actinopterygii,Salmonidae,Salvelinus,alpinus,Salvelinus alpinus,15.0,5.0,10.0,12.0,lab,27.0,0.4,3.5,69,19,leth,2.0,69,high,60.0,N,85,42,42,85,43,64,10.3,11.1,25.3,14.2,432.6,281.3,151.4,98.5,26,9/02/2017,Elliott & Klemetsen 2002,doi: 10.1111/j.1095-8649.2002.tb01727.x,,,,,,,,,,,
adult,fish,marine,Chordata,Actinopterygii,Apogonidae,Apogon,novemfasciatus,Apogon novemfasciatus,36.0,26.0,10.0,4.9,wild,40.9,0.4,14,-5,123,crit,18.6,5,low,12.5,S,35,-24,0,35,35,18,29.7,30.9,38.4,7.4,452.4,271.3,158.3,94.9,26,10/04/2017,Eme & Bennett 2009,doi:10.1016/j.jtherbio.2009.02.005 ,,,,,,,,,,,
adult,fish,freshwater,Chordata,Actinopterygii,Poeciliidae,Gambusia,affinis,Gambusia affinis,35.0,25.0,10.0,7.5,lab,42.5,0.4,21,33,-111,crit,18.0,33,mid,37.5,N,42,26,26,42,16,34,37.9,37.9,43.5,5.6,199.0,118.1,69.6,41.3,26,14/04/2017,Otto 1973,doi: 10.1111/j.1095-8649.1973.tb04490.x,,,,,,,,,,,
adult,fish,marine,Chordata,Actinopterygii,Clupeidae,Sardinops,melanostictus,Sardinops melanostictus,28.0,20.0,8.0,5.7,wild,33.7,0.4,14,35,139,crit,5.0,35,mid,37.5,N,61,-47,0,61,61,31,20.2,27.5,31.0,3.4,154.7,97.2,54.1,34.0,26,15/04/2017,Tsuchida 1995,doi: 10.1016/0306-4565(94)00024-D,,,,,,,,,,,
adult,aquatic invertebrates,freshwater,Platyhelminthes,Turbellaria,Planariidae,Dugesia,tigrina,Dugesia tigrina,25.0,5.0,20.0,14.0,lab,39.0,0.4,12,41,-84,crit,72.0,41,mid,37.5,N,53,48,48,53,5,56,28.8,28.8,40.3,11.5,493.4,301.5,175.2,107.0,26,10/02/2017,Claussen & Walter 1982,doi: 10.1007/BF00016404,,,,,,,,,,,
adult,aquatic invertebrates,marine,Arthropoda,Malacostraca,Porcellanidae,Petrolisthes,eriomerus,Petrolisthes eriomerus,18.0,8.0,10.0,13.4,wild,31.4,0.4,70,43,-124,crit,4.0,43,mid,37.5,N,54,23,23,54,31,38,11.3,15.6,29.0,13.4,526.9,324.5,188.1,115.9,26,9/02/2017,Stillman and Somero 2000,doi: 10.1086/316738,,,,,,,,,,,
adult,fish,freshwater,Chordata,Actinopterygii,Cyprindae,Gila,elegans,Gila elegans,30.0,25.0,5.0,9.0,wild,39.0,0.4,14,33,-110,crit,18.0,33,mid,37.5,N,42,32,32,42,10,37,32.0,32.0,39.7,7.7,273.5,162.4,98.5,58.5,26,10/02/2017,Carveth et al 2006,doi: 10.1577/T05-025.1,,,,,,,,,,,
adult,reptiles and amphibains,terrestrial,Chordata,Amphibia,Cryptobranchidae,Cryptobranchus,alleganiensis,Cryptobranchus alleganiensis,25.0,15.0,10.0,11.6,wild,36.6,0.4,14,36,-93,crit,33.0,36,mid,37.5,N,42,33,33,42,9,38,31.8,38.0,39.0,1.0,40.6,24.4,14.6,8.8,26,11/04/2017,Hutchison et al 1973,,,"Copeia 4, 805-807",,,,,,,,,
adult,fish,marine,Chordata,Actinopterygii,Nototheniidae,Gobionotothen,gibberifrons,Gobionotothen gibberifrons,4.0,-1.5,5.5,13.9,wild,17.9,0.4,7,-64,166,crit,18.0,64,high,60.0,S,-53,-67,53,67,14,60,-0.8,0.7,16.1,15.4,1189.0,619.2,434.3,226.2,27,17/02/2017,Bilyk and DeVries 2011,doi:10.1016/j.cbpa.2010.12.010 ,,,,,,,,,,,
juvenile,aquatic invertebrates,freshwater,Arthropoda,Malacostraca,Palaemonidae,Macrobrachium,malcolmsonii,Macrobrachium malcolmsonii,30.0,20.0,10.0,11.4,wild,41.4,0.4,30,11,79,crit,18.0,11,low,12.5,N,22,7,7,22,14,14,37.1,37.1,44.0,6.9,361.7,225.9,134.2,83.8,27,5/04/2017,Selvakumar and Geraldine 2005,doi:10.1016/j.cbpb.2005.01.008 ,,,,,,,,,,,
adult,aquatic invertebrates,marine,Mollusca,Bivalvia,Nacellidae,Nacella,concinna,Nacella concinna,2.9,-0.3,3.2,5.2,wild,8.1,0.4,270,-67,-68,crit,0.0,67,high,60.0,S,-54,-69,54,69,15,62,-1.0,0.3,6.6,6.3,298.0,162.5,111.7,60.9,27,14/04/2017,Morley et al. 2011,doi:10.1016/j.jembe.2011.01.013,,,,,,,,,,,
adult,fish,marine,Chordata,Actinopterygii,Carangidae,Seriola,quinqueradiata,Seriola quinqueradiata,28.0,20.0,8.0,8.6,wild,36.6,0.4,14,35,139,crit,5.0,35,mid,37.5,N,32,20,20,32,12,26,20.2,27.5,33.7,6.1,276.3,173.6,103.6,65.1,27,15/04/2017,Tsuchida 1995,doi: 10.1016/0306-4565(94)00024-D,,,,,,,,,,,
adult,fish,marine,Chordata,Actinopterygii,Silliginidae,Sillago,japonica,Sillago japonica,28.0,20.0,8.0,9.4,wild,37.4,0.4,14,35,139,crit,5.0,35,mid,37.5,N,45,21,21,45,24,33,20.2,27.5,34.5,6.9,312.3,196.3,117.1,73.6,27,15/04/2017,Tsuchida 1995,doi: 10.1016/0306-4565(94)00024-D,,,,,,,,,,,
adult,fish,freshwater,Chordata,Actinopterygii,Poeciliidae,Gambusia,affinis,Gambusia affinis,30.0,25.0,5.0,11.4,lab,41.4,0.4,21,33,-110,crit,18.0,33,mid,37.5,N,42,26,26,42,16,34,32.0,32.0,42.2,10.2,360.0,213.7,136.8,81.2,28,10/02/2017,Carveth et al 2006,doi: 10.1577/T05-025.1,,,,,,,,,,,
adult,aquatic invertebrates,freshwater,Arthropoda,Malacostraca,Palaemonidae,Palaemonetes,varians,Palaemonetes varians,15.0,5.0,10.0,15.6,wild,30.6,0.4,24,51,-1,crit,15.6,51,high,60.0,N,56,39,39,56,17,48,21.4,21.4,33.0,11.6,574.7,358.6,218.4,136.3,28,10/02/2017,New et al.2014,doi: 10.1007/s00227-013-2371-9,,,,,,,,,,,
adult,fish,freshwater,Chordata,Actinopterygii,Poeciliidae,Gambusia,affinis,Gambusia affinis,35.0,25.0,10.0,6.3,lab,41.3,0.4,21,40,-111,crit,18.0,40,mid,37.5,N,42,26,26,42,16,34,24.0,24.0,37.1,13.1,602.5,364.7,228.9,138.6,28,14/04/2017,Otto 1973,doi: 10.1111/j.1095-8649.1973.tb04490.x,,,,,,,,,,,
adult,fish,freshwater,Chordata,Actinopterygii,Clupeidae,Alosa,pseudoharengus,Alosa pseudoharengus,30.0,20.0,10.0,4.5,wild,34.5,0.4,20,42,-87,leth,18.0,42,mid,37.5,N,55,34,34,55,21,45,27.8,27.8,33.7,5.9,234.7,144.6,89.2,54.9,28,14/04/2017,Otto et al 1976,doi:10.1577/1548-8659(1976)105<96:LAPTOT>2.0.CO;2,,,,,,,,,,,
adult,aquatic invertebrates,freshwater,Arthropoda,Insecta,Parastacidae,Paranephrops ,planifrons,Paranephrops planifrons,20.0,12.0,8.0,11.9,wild,31.9,0.4,7,-38,175,crit,30.0,38,mid,37.5,S,-35,-45,35,45,10,40,22.8,22.8,33.0,10.2,592.7,352.5,229.7,136.6,28,5/04/2017,"Simons, 1984",,,"Species-specific responses of freshwater organisms to elevated water temperatures. Waikato Valley Authority Technical Publication 29, Hamilton. ",,,,,,,,,
adult,fish,marine,Chordata,Actinopterygii,Oplegnathidae,Oplegnathus,fasciatus,Oplegnathus fasciatus,28.0,20.0,8.0,9.3,wild,37.3,0.4,14,35,139,crit,5.0,35,mid,37.5,N,40,23,23,40,17,32,20.2,27.5,34.3,6.7,303.5,190.7,117.6,73.9,28,15/04/2017,Tsuchida 1995,doi: 10.1016/0306-4565(94)00024-D,,,,,,,,,,,
adult,fish,marine,Chordata,Actinopterygii,Carangidae,Pseudocaranx,dentex,Pseudocaranx dentex,29.0,20.0,9.0,7.1,wild,36.1,0.4,14,35,139,crit,5.0,35,mid,37.5,N,40,-47,0,47,47,24,20.2,27.5,32.7,5.1,231.5,145.5,90.0,56.6,28,15/04/2017,Tsuchida 1995,doi: 10.1016/0306-4565(94)00024-D,,,,,,,,,,,
adult,fish,marine,Chordata,Actinopterygii,Zoarcidae,Lycodichthys,dearborni,Lycodichthys dearborni,4.0,-1.5,5.5,11.4,wild,15.4,0.4,21,-77,166,crit,18.0,77,high,60.0,S,-72,-78,72,78,6,75,-1.7,1.4,13.1,11.7,698.4,338.6,275.1,133.4,28,17/02/2017,Bilyk and DeVries 2011,doi:10.1016/j.cbpa.2010.12.010 ,,,,,,,,,,,
adult,aquatic invertebrates,marine,Arthropoda,Malacostraca,Sphaeromatidae,Exosphaeroma,gigas,Exosphaeroma gigas,7.0,3.0,4.0,25.6,wild,32.6,0.4,9,-47,38,crit,6.0,47,mid,37.5,S,-43,-55,43,55,12,49,5.7,7.1,32.1,25.0,1741.1,1033.7,687.3,408.0,28,11/04/2017,Faulkner et al 2014,doi: 10.1111/1365-2435.12219,,,,,,,,,,,
juvenile,aquatic invertebrates,freshwater,Arthropoda,Malacostraca,Palaemonidae,Macrobrachium,rosenbergii,Macrobrachium rosenbergii,32.0,23.0,9.0,10.0,lab,42.0,0.4,28,17,-100,crit,60.0,17,low,12.5,N,24,-13,0,24,24,12,33.0,33.0,42.4,9.4,336.9,203.3,134.8,81.3,29,11/04/2017,Herrera et al 1998,doi: 10.1016/S0306-4565(98)00029-1,,,,,,,,,,,
adult,fish,freshwater,Chordata,Actinopterygii,Percidae,Etheostoma,caeruleum,Etheostoma caeruleum,20.0,10.0,10.0,14.1,wild,34.1,0.4,14,40,-84,crit,60.0,40,mid,37.5,N,46,30,30,46,16,38,28.8,28.8,37.6,8.8,402.7,243.8,161.1,97.5,29,11/04/2017,Hlohowskyj and Wissing 1985,doi: 10.1139/z85-241,,,,,,,,,,,
adult,aquatic invertebrates,marine,Arthropoda,Malacostraca,Porcellanidae,Petrolisthes,manimaculis,Petrolisthes manimaculis,18.0,8.0,10.0,13.6,wild,31.6,0.4,70,36,-121,crit,4.0,36,mid,37.5,N,54,23,23,54,31,38,13.2,15.6,29.7,14.1,546.2,328.6,218.5,131.5,29,9/02/2017,Stillman and Somero 2000,doi: 10.1086/316738,,,,,,,,,,,
adult,fish,marine,Chordata,Actinopterygii,Clupeidae,Clupea,pallasi,Clupea pallasi,20.0,14.0,6.0,9.0,wild,29.0,0.4,14,35,139,crit,5.0,35,mid,37.5,N,77,33,33,77,44,55,20.2,27.5,29.1,1.5,69.7,43.8,27.9,17.5,29,15/04/2017,Tsuchida 1995,doi: 10.1016/0306-4565(94)00024-D,,,,,,,,,,,
